Analysis,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,ARCH.LM,entropy,flat_spots,arch_acf,garch_acf,arch_r2,garch_r2,alpha,beta,lumpiness,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,nonlinearity,x_pacf5,diff2x_pacf5,stability,trend,spike,linearity,curvature,e_acf1,unitroot_kpss,firstzero_ac,fluctanal_prop_r1,histogram_mode,localsimple_taures,motiftwo_entro3,outlierinclude_mdrmd,sampenc,std1st_der,trev_num,spreadrandomlocal_meantaul,walker_propcross,avg_rR45CO244CO2,avg_rR46CO244CO2,avg_d13C12C,sd_d13C12C,avg_d18O16O,avg_pkArea,sd_pkArea,avg_d18O13C,sd_d18O13C,avg_calib_d18O16O,sd_calib_d18O16O,biotic,pred
4965,0.939395793211957,2.30470268520039,0.730662294816579,0.759845448482396,0.999531000086997,0.660853044467253,260,0.44647857789951,0.0139703131717341,0.306471500312043,0.0215677630437982,0.999899998821452,0.999899888438373,0.0880658133282101,7936.75709133959,323,3.95589244738057,1297,2.9268698982823,0.0438569606905925,2.25620189395199,1.68742404127374,0.934949869223564,0.181096221683707,2.81373268031995e-07,-8.9597868814457,6.01281023901403,0.993854615066288,1.16547855451987,65,0.408163265306122,-0.25,10,0.552533512715665,-0.120055839925547,0.0114879492060978,0.100214720502237,0.000994048845783648,15.31,0.0190830812194554,1.18153236788889,1.41576159911111,-10.8803509522222,0.0390706042347851,-4.60321419877778,18.7154180066667,2.8386816544071,0.423081691777778,0.0040793428080396,-3.85178864981149,0.03954449365581,abiotic,abiotic
4966,0.939072895459471,2.29824945200652,0.729537944851621,0.757289051315619,0.99952115286696,0.660340276581373,260,0.454328169699477,0.0148560051280547,0.309003753088767,0.0231659399278189,0.999881414208008,0.999878815143374,0.0866342928143043,8279.57062762697,323,3.92406776240693,1297,2.87793689597898,0.0440645303233357,2.25510831509237,1.68385247136247,0.935344272303945,0.182718334011549,2.76280021184743e-07,-9.01242506292284,6.09881016400027,0.993868785087568,1.18042664213538,65,0.408163265306122,-0.25,10,0.552533512715665,-0.255467659376454,0.011494092634332,0.0999943698161836,0.000972129214482803,15.52,0.019548522224808,1.18052460188889,1.41268464255556,-11.67497735,0.0423340302320061,-6.75836714533333,18.52943627,2.78681505470864,0.578878563111111,0.00168711500494116,-5.98839866041489,0.0238320049962718,abiotic,abiotic
4968,0.929975760244009,1.82999386954381,0.796287538835899,1.23729699042147,0.999225800526712,0.694877377688102,263,0.840645402450305,0.0239845675415006,0.43423230079206,0.0437118204959366,0.992141965834052,0.992141964678485,0.997765981462197,14152.3277455304,323,6.62923218459817,626,17.7859502732426,0.086671774313151,2.50555839292444,1.97553412229289,0.882190706838575,0.110207772754206,7.28332491205251e-07,-7.02065501621982,3.85838904329008,0.990565268899455,0.72808803604416,54,0.408163265306122,-0.5,7,0.556508485659345,0.00930665425779442,0.0112142712503662,0.129653322848548,0.00701085009430798,15.79,0.0144286711659297,1.17934500588889,1.41502980411111,-12.8276289988889,0.0911203080136392,-5.06432414444444,25.3785229322222,2.60182217809265,0.394808079,0.0029124394264404,-4.30893120550564,0.0348548346282963,abiotic,abiotic
4969,0.929929566601716,1.82880584531351,0.796491687028195,1.23899941830542,0.999221716813715,0.695002174403363,263,0.842519290352077,0.0303872893592451,0.436597169058243,0.0556933158063191,0.998009161752927,0.987925089884304,1.0021205099678,13930.31401891,323,6.63682290264085,626,17.8510138511164,0.0869480847430404,2.50708295854754,1.97854548868225,0.882038257247949,0.109884314640241,7.31863600705038e-07,-7.00718518550464,3.84004457029525,0.990548957275246,0.725285879433319,54,0.408163265306122,-0.5,7,0.556508485659345,0.00930665425779442,0.0112148247223638,0.129789690157874,0.00704836912105024,15.89,0.0139632301605771,1.179356536,1.415039285,-12.8290384333333,0.101825951736269,-5.03957225177778,25.4436146722222,2.61708245933835,0.392844149666667,0.00332024217499078,-4.28439227812348,0.0257828269886823,abiotic,abiotic
4970,0.930059336093664,1.83390756814205,0.793669659881973,1.21891597982702,0.999217352407609,0.692353913223249,263,0.851595826662074,0.019191217558984,0.430710701926092,0.0344665128756956,0.980346711893633,0.976723377087743,0.883295995077787,15090.7368308334,323,6.3958205796186,626,16.5774923562333,0.0855427104538176,2.49001709943084,1.95344005622383,0.886092807423934,0.116601723190412,6.63339403137609e-07,-7.21607017209164,4.22759802671937,0.99078397468389,0.774740961183096,55,0.408163265306122,-0.5,7,0.556149028572344,0.00860865518845966,0.0112180501486324,0.127665503177516,0.00627784683783092,15.48,0.0158249941819874,1.17935355411111,1.41495407222222,-12.8506424911111,0.0603276913838295,-5.145825469,24.5129502544444,2.35437375426619,0.400442372222222,0.0026468574632798,-4.38973129266472,0.0195969065239321,abiotic,abiotic
4973,0.932867085679914,2.17260100369276,0.710437171369847,0.722048421331529,0.99934370286331,0.65083343489715,260,0.421372187506088,0.0126016199208638,0.282754800857206,0.0193296254103212,0.999854826016027,0.999854825574588,0.0688636932566059,8426.01147350501,799,3.55470247945254,1297,2.35807742823701,0.0400491174704441,2.23841702973366,1.65035193091063,0.941549466832591,0.212722264528898,2.03813354997485e-07,-9.88229360764192,7.50565893174494,0.994075198685129,1.44156409067798,68,0.408163265306122,-0.25,10,0.551441394903152,-0.511400651465798,0.0114230435866181,0.0963751416786876,0.000657745292970039,15.29,0.0204794042355132,1.17953166711111,1.41635349622222,-13.23010514,0.147170676617208,-4.60903730644444,16.1107199277778,2.15795127471441,0.348393486444444,0.00280165978273193,-3.8575616554598,0.0378940319603672,abiotic,abiotic
5757,0.956951726471546,2.73898297661686,0.806726435622573,1.01697780372834,0.99989962745147,0.680919456226628,260,0.597845095545068,0.0207861182037831,0.355590212414967,0.0350994946996452,0.999786074879164,0.999786069075801,0.128090395350067,7906.8555740628,133,4.88048180990485,1303,4.51848893000645,0.022320894837657,2.34577902105008,1.88079851888063,0.92555078677318,0.0891687630773159,6.35584915287344e-07,-4.21105446938409,0.639866120475812,0.993457675302387,0.270673233782013,41,0.387755102040816,-0.25,11,0.558657278840044,0.144485807352257,0.0114373517927483,0.109465604218564,0.0023267841440535,14.37,0.0158249941819874,1.17854410622222,1.41470992333333,-13.9380087088889,0.0947015617292462,-5.94757303311111,32.2982908555556,4.95841448402791,0.426719567777778,0.0021637761707844,-6.03766997300287,0.0443186964249929,abiotic,abiotic
5758,0.941816804761983,2.14768969789019,0.793004182638113,1.10466266054521,0.999898504316345,0.680899823570554,267,0.762645210159876,0.0195004357102041,0.406579735920867,0.032052859507087,0.999899995350958,0.999899992495947,0.16680894684611,21675.2188177393,323,9.31752627877347,1303,16.8468734812625,0.0333614857802927,2.45567767247647,1.89665552471805,0.939377159694051,0.102418909273924,2.32426493293229e-06,-8.56311889237872,4.29796551985413,0.992720070739401,1.25780162331781,60,0.346938775510204,-0.5,9,0.554065166458226,-0.508028857342332,0.0113533012392746,0.114224991045341,0.00506111276799436,14.94,0.0204841713221601,1.17979011844444,1.41285550966667,-13.5335501044444,0.0253683789301254,-7.85680247011111,15.2981920222222,2.37276935251045,0.580547507333333,0.00481952554357112,-7.9768748849326,0.0583623358801753,abiotic,abiotic
5759,0.941905111651276,2.1503695935488,0.792792763456758,1.1030413596553,0.999895321796344,0.681066559918724,267,0.751608188010998,0.0151357623798217,0.397126450055886,0.0268142931992658,0.999899993474932,0.999517541959577,0.15325882658991,21129.9365142772,323,9.1921255470161,1303,16.3633146024282,0.0339962539050749,2.45053797863816,1.89243732726485,0.939689399654766,0.102254193628886,2.21699706792977e-06,-8.43011018401731,4.33406610457588,0.992725357512353,1.22851279306296,59,0.346938775510204,-0.5,9,0.554788301400031,-0.507330695834303,0.0114245477338835,0.114196465313781,0.00490828624092983,15.56,0.0167597765363128,1.18003179366667,1.40975646688889,-13.2846818522222,0.056443187759648,-10.014683532,15.5816539111111,2.09146511687119,0.753867742555556,0.00572058554588929,-10.1686353268575,0.0542992034276284,abiotic,abiotic
5761,0.957056706665792,2.73357948099688,0.809123746596951,1.03147082455027,0.999901889671879,0.681796638309493,260,0.601480708967458,0.0232468576186742,0.353077578040267,0.0385581637621455,0.977880944116123,0.977880500035783,0.128713856095153,7830.48270672799,133,4.94342849508021,1303,4.64406170663563,0.0219906716606643,2.35254612585854,1.89164398357093,0.925808693696109,0.0873088634465333,6.48595005363581e-07,-4.12266669040476,0.557935711124406,0.993417280154026,0.263665743841682,40,0.387755102040816,-0.25,11,0.55830009100628,0.143555141926477,0.011354751365334,0.109929828246743,0.0023871438501053,15.1,0.0181521992087503,1.17938099477778,1.41560038511111,-13.8894478611111,0.0953519710591194,-5.93176635777778,32.6826989244444,5.14843426582188,0.427061027111111,0.00198730201007412,-6.0216151281248,0.0650019550722269,abiotic,abiotic
5763,0.956467588547968,2.71816597366552,0.805384168298495,1.0138086885049,0.999893591162179,0.681184827732085,260,0.594750659292505,0.0218296998811796,0.353501944320894,0.0356244187942844,0.999899999635962,0.999888060119322,0.126081096604371,8140.45580328957,133,4.88229983347642,1303,4.51442482546047,0.0230765283574581,2.34494787126485,1.87785845803583,0.926485202711583,0.0910564883483869,6.27007689654722e-07,-4.40526981935855,0.78693409571745,0.993433581157309,0.292162474353139,42,0.387755102040816,-0.25,11,0.557942525955338,0.143555141926477,0.0112812605180371,0.109538979875187,0.00229801578814131,15.52,0.0172213171980451,1.17939022266667,1.41547634722222,-13.9018757744444,0.0752281412310513,-6.02565936855556,31.3995641044444,4.89740245182715,0.433453343666667,0.00296929183394522,-6.11698228733969,0.0261742248768728,abiotic,abiotic
5764,0.956920832878835,2.72126753007929,0.810040535708663,1.0399535206615,0.999902165210002,0.682051040009042,260,0.614937031945509,0.0192799428109282,0.356426913175098,0.0329201877875464,0.999899800568637,0.990326213652731,0.131018960577682,8442.22453044505,133,4.97963713698584,1303,4.70496459134443,0.0220049905759377,2.35574173269445,1.89678350528708,0.925680501983677,0.0872274680853634,6.53645916513072e-07,-4.20489712216473,0.560974900651256,0.993387881344866,0.273568585301665,40,0.387755102040816,-0.25,11,0.55830009100628,0.143322475570033,0.0114302954108013,0.110180940576255,0.00241130215292705,15.3,0.0172213171980451,1.179479072,1.41534345633333,-13.7644252366667,0.0879994517955262,-6.11818972788889,32.4611815177778,5.30363865899022,0.444479887555556,0.00364983168475445,-6.21096540107366,0.0819717650267742,abiotic,abiotic
5766,0.956221766501474,2.70472798118906,0.805399313209766,1.01729646933668,0.999891713157522,0.681042874614091,260,0.595992544151835,0.0202610626836243,0.352152323351548,0.0343774355732693,0.999899994612901,0.999492367670284,0.124811386439863,8088.24140141109,133,4.88696071679424,1303,4.52030619689523,0.0234580889405433,2.34633267222291,1.88288140432177,0.926820472508101,0.0914445379934611,6.24862757708371e-07,-4.49465012227422,0.861374046530398,0.993414609329643,0.303972985249952,42,0.387755102040816,-0.25,11,0.55830009100628,0.143089809213588,0.0114431772595798,0.109675893424535,0.00230290785341906,15.74,0.0158249941819874,1.17863767288889,1.41473807855556,-13.7208484333333,0.0834036630102058,-6.03196617566667,31.1505496011111,4.91400762037815,0.439620292333333,0.00147006413440155,-6.12338811321449,0.0429573930341838,abiotic,abiotic
5770,0.941994332579734,2.14471466479694,0.795263707444145,1.11878903526148,0.999895864931097,0.68179993698659,266,0.753471310421878,0.0321674990225003,0.395854435683627,0.0530955309374802,0.983070588352049,0.983070565288853,0.135893263811109,17569.052101575,133,9.14071209619733,1303,16.1286829286748,0.0347380734372946,2.45552743375338,1.90875744648027,0.941476153228978,0.101938873758194,2.20261054846616e-06,-8.44755770185616,4.35111993296002,0.992655070883835,1.23241946807385,59,0.346938775510204,-0.5,9,0.554707400147599,-0.250814332247557,0.0114085379327773,0.114766771897378,0.00497644829786123,15.2,0.0181521992087503,1.17930167922222,1.40902615544444,-13.1346127622222,0.0568215968293809,-10.1521487677778,15.5287818822222,2.06401548491438,0.772942897222222,0.00426652325910541,-10.3082588080765,0.0390747509898726,abiotic,abiotic
5774,0.957772612386117,2.74654569183969,0.815073407210903,1.06065923799346,0.999912149050559,0.682825104256239,260,0.627091903615999,0.0237781126928128,0.357914347631789,0.0392785466862213,0.999899997382135,0.999114833583561,0.134961305213402,8007.53005285401,133,4.9534188518614,1302,4.66003894203709,0.0214089178252221,2.36534860405656,1.92158911431593,0.925275114928879,0.0835862061983519,6.70915427013391e-07,-3.88320089841806,0.103304435385464,0.993350709655783,0.22614501297418,37,0.387755102040816,-0.25,11,0.55830009100628,0.144253140995812,0.0114408509842521,0.110680994503541,0.00250467825390453,14.28,0.0186176402141029,1.178957821,1.41484276911111,-13.6279809222222,0.115408714839308,-6.08795966644444,34.0807021377778,5.22524762149959,0.446737116777778,0.00233011544964488,-6.18026071859552,0.0381196832943242,abiotic,abiotic
5776,0.957081477525407,2.73087757227778,0.810029457740335,1.0353214254276,0.999902426091892,0.682018917495038,260,0.597727018248318,0.025367882061737,0.350353948374928,0.0431094443716942,0.999889018459238,0.999835358146587,0.130550561691966,8190.44280635124,133,4.88489141576221,1302,4.52734448013594,0.0226485540139211,2.3541808680091,1.90086217700864,0.926133640340981,0.0878984990558586,6.4295852337528e-07,-4.21944620563173,0.425465240822877,0.993383280942264,0.259582861103583,40,0.387755102040816,-0.25,11,0.558657278840044,0.144253140995812,0.0114644221687179,0.110112133853844,0.00238435210443733,14.62,0.0172213171980451,1.17889752122222,1.41474264488889,-13.6726681911111,0.140696133690993,-6.15525262344444,32.4378573866667,4.86492491465159,0.450204075666667,0.00268271053418036,-6.24861019520831,0.0460564807047088,abiotic,abiotic
5779,0.957424780342721,2.73301470587769,0.813560221393764,1.055152506405,0.999908116490642,0.682651455588803,260,0.620710395636424,0.018826477874273,0.356224895849094,0.0335965760299132,0.999899986561244,0.999899940698659,0.132906938762489,8471.09343859137,133,4.91315127691043,1302,4.5891935410092,0.0224331225395501,2.36169779325899,1.91684083779535,0.925622613083072,0.0855194939254597,6.55371924557171e-07,-4.07832498764908,0.260650009369324,0.993345519990987,0.24371046692747,39,0.387755102040816,-0.25,11,0.55830009100628,0.144020474639367,0.0114301708677783,0.110580627051028,0.00244902584285133,15.05,0.01629043518734,1.17888282766667,1.415066608,-13.6196433355556,0.0910054526344168,-5.90625983955556,33.2320995633333,5.00792189899482,0.433657612777778,0.000917480596466313,-5.99570814991453,0.0416613255247924,abiotic,abiotic
5782,0.958070869419763,2.75096959776505,0.817587746062783,1.07457069410918,0.999916467713586,0.683152758985866,260,0.637429046473445,0.0196088566395242,0.361771681298605,0.0349030539160529,0.999899998860037,0.999899992018497,0.136460915245626,8564.22842711696,133,4.93587948452611,1302,4.63796593670707,0.021570906488223,2.36985354303058,1.93225108110326,0.924963355454573,0.0821930906898243,6.73808202992614e-07,-3.82808820439057,-0.140971203230598,0.993320540101717,0.209913130829337,36,0.387755102040816,-0.25,11,0.558657278840044,0.144485807352257,0.0114343095927157,0.110963677169064,0.0025403079519544,15.07,0.0223411682569234,1.17865616488889,1.41473142955556,-13.8658994277778,0.162657910887454,-6.17347210333333,34.6831563877778,5.10302772839715,0.445241309222222,0.00187107426288796,-6.2671157263973,0.0570383655467372,abiotic,abiotic
5784,0.940998893003774,2.12021980239361,0.792556041949981,1.10959392339924,0.999889985182539,0.680529894142257,267,0.744535378108586,0.0245570863734155,0.388916155880196,0.0429496361436761,0.999661923897895,0.999661910402313,0.130876512194323,19402.0592356176,133,9.1394350050472,1302,16.1893464902767,0.0355729334062594,2.45193772149859,1.90309935157183,0.942895680523086,0.108400504372911,2.15450249284463e-06,-8.85193025542963,4.6777772412716,0.992660214349816,1.34417215439943,61,0.346938775510204,-0.5,9,0.553259672181557,-0.510004653327129,0.0112708478178778,0.114295694319351,0.00486567039777028,15.38,0.019548522224808,1.17887155666667,1.41391290711111,-13.6661623811111,0.0504904098498813,-6.75973867977778,14.5778015488889,2.22197934752034,0.494641150444444,0.00424922273906262,-6.86258686397189,0.0494413505594892,abiotic,abiotic
5878,0.945950157957661,2.49640932855392,0.746694931251676,0.791299124986723,0.999695441817842,0.66568253052395,259,0.497234538042334,0.0182450788017642,0.337415541457447,0.0282683547074691,0.999899997650933,0.999899952045674,0.0921614853246055,6594.54776884889,133,4.14696413264188,1308,3.1822154151982,0.0368120617913009,2.252977306231,1.71979392172587,0.933559659908902,0.150867823832577,3.57602964809546e-07,-7.29988291017244,4.71498807973642,0.994052146783868,0.822871025984856,60,0.428571428571429,-0.25,11,0.557942525955338,-0.0013959981386692,0.0115669137514546,0.100705891233984,0.00120643882437647,15.64,0.0204794042355132,1.18081013455556,1.41759674988889,-11.9948002655556,0.0578180339218245,-3.58039492344444,18.8625412688889,2.90246093770384,0.298495536888889,0.00254129781280808,-3.633326456861,0.0356255438381078,abiotic,abiotic
5880,0.956759549849749,2.76150435036118,0.799789209002866,0.98573897374505,0.999892625052383,0.678132380694294,259,0.582217492288687,0.0207708107242829,0.358471273450267,0.0351472012323377,0.999899949872634,0.99989989849598,0.145284968739985,7603.11863178009,133,4.76182221138072,1308,4.2548072997331,0.0224836598066731,2.31911084941056,1.85196446273506,0.921771119423393,0.0930697558940002,5.94932640520214e-07,-4.1997752334156,1.27862334192801,0.993732200400534,0.299781203348745,43,0.428571428571429,-0.25,11,0.561147064557622,0.145881805490926,0.0115435641524253,0.106951921962951,0.00209248060647146,15.14,0.0176867582033977,1.17947767911111,1.41601443422222,-13.3206457833333,0.0290420133604844,-4.84997891244444,28.1333838722222,4.38139845669634,0.364095148333333,0.00300597099237147,-4.9228432953635,0.0415769672817433,abiotic,abiotic
5881,0.94703868852309,2.53052319709564,0.749471761696323,0.795368096683878,0.99971254253115,0.666540585484209,259,0.48582885644517,0.0255890863427799,0.336735770114292,0.0399930533793282,0.99989962842948,0.999899622392762,0.089971204976764,6969.26413345422,133,4.02024415614097,1308,2.98505170008654,0.0389256475292162,2.2525804769177,1.72655746056564,0.933351887782509,0.147773084617384,3.5874246261117e-07,-7.01862730354143,4.38171771923871,0.994033457056512,0.74178585806984,59,0.428571428571429,-0.25,11,0.557226262620073,-0.000348999534667271,0.0115009678007862,0.100930954636969,0.00122466470515038,15.57,0.0181521992087503,1.17992100933333,1.41017324344444,-12.7939959222222,0.12537485581464,-8.96123001822222,19.3437414666667,2.43693956701027,0.700471416111111,0.00581627660465309,-9.09864227687732,0.0348042461959471,biotic,biotic
5882,0.9453340175863,2.47912439319075,0.744816136886723,0.787105756338697,0.999683827946511,0.664955115853912,259,0.483185656877482,0.0186400625414198,0.331152694820124,0.0294163763246954,0.999899978075602,0.999899976297945,0.0902555628481272,6894.45836855854,133,4.11805324544108,1308,3.13848249174504,0.0374987848774143,2.25160992172683,1.71785594630229,0.934084500620463,0.154146109659492,3.47368237433196e-07,-7.43280141412258,4.90286546372954,0.994059820263632,0.854239530201526,60,0.428571428571429,-0.25,11,0.557226262620073,-0.00209399720800374,0.0115700530701081,0.100440651759111,0.00117019296057176,15.11,0.0186176402141029,1.17998541244444,1.41708770522222,-12.9343480177778,0.0400409903097396,-4.11606439411111,18.4006848844444,2.83270710000898,0.318228037333333,0.00627651656635211,-4.17740609891797,0.0830636061016244,biotic,biotic
5884,0.952715553404647,2.66122413832086,0.776625971735554,0.887892160012046,0.999830679300215,0.673676400190578,259,0.537609656287594,0.0163387993994903,0.35786512630767,0.0276248611136782,0.999899996023261,0.999899953783417,0.118755076718616,7336.72047461087,133,4.48885722204163,1308,3.75343664903835,0.0284327930773266,2.2847433282276,1.78854287742313,0.926890984898407,0.116075251129257,4.86483641209745e-07,-5.58856685524676,2.75786863396381,0.993862651919446,0.494491904697732,52,0.428571428571429,-0.25,11,0.558657278840044,0.0160539785946952,0.011338063324698,0.104448468303633,0.00167971698604137,14.36,0.0176867582033977,1.17937091955556,1.41428504977778,-13.40334027,0.0423029205227997,-6.14252362344444,23.3204338766667,3.54663176682197,0.458285940111111,0.00327219292234365,-6.23568134608961,0.0426308124952538,biotic,biotic
5885,0.950249140097041,2.58967222353244,0.766263208395726,0.854872578957084,0.999785233138222,0.671197291749994,259,0.517828644662553,0.020318726800998,0.353008059907591,0.0333426176100449,0.999899978517636,0.999899913042656,0.108325482495749,7431.46699388416,133,4.35166232802174,1308,3.51668493209295,0.0326215071244723,2.2732896351567,1.76278016038403,0.929200540994538,0.128515392395338,4.34171000647338e-07,-6.29370488249976,3.52321567994826,0.993898031833071,0.616424828038939,55,0.428571428571429,-0.25,11,0.55830009100628,0.0144253140995811,0.0114623019041649,0.103378077467649,0.00149877774832345,14.96,0.0176867582033977,1.17871546877778,1.41624860266667,-14.1197496866667,0.0472064495871316,-4.72167652155556,21.4054902511111,3.23613716767859,0.334403922222222,0.00227466945822183,-4.79252651844693,0.0326196885733605,biotic,biotic
5886,0.956306896891123,2.75251307956179,0.796358331438,0.968807798575017,0.99988454101626,0.677338026883452,259,0.572822343749807,0.0210050207221447,0.359020238489274,0.034566641379706,0.998316949262243,0.998316850083429,0.14024886800146,7516.61354545064,133,4.69381887273021,1308,4.13170577769222,0.02352857113074,2.3126729677161,1.84093345381386,0.922596247005661,0.0965018010370667,5.75565418676577e-07,-4.37037911038737,1.45493971746272,0.993748998465621,0.315875565927995,44,0.428571428571429,-0.25,11,0.560437573504735,0.146114471847371,0.0114877529800707,0.106604809638863,0.0020232779560385,15.66,0.01629043518734,1.17951025944444,1.41641906977778,-13.3951511355556,0.0827504049969425,-4.59896027822222,27.3852546877778,4.07960636159421,0.343323145888889,0.00213207134660055,-4.66788359327839,0.0517335042189045,abiotic,abiotic
5887,0.952903143228059,2.66459898316199,0.777548236389526,0.891852718679447,0.999832056214937,0.674053127598564,259,0.548311035400112,0.0177549636368985,0.362173940937338,0.0295723005830071,0.995887577995014,0.995887572216842,0.119727606054872,7092.01242856745,133,4.45937500366075,1308,3.70975516753237,0.0289944587878719,2.28587785122067,1.78721989545863,0.926343843416632,0.115179316604298,4.86546650118949e-07,-5.52122524121476,2.64021974199432,0.993839343399523,0.474566333209935,51,0.428571428571429,-0.25,11,0.559370524431188,0.0162866449511401,0.0114929235133585,0.104678215783026,0.00169546811058737,15.31,0.0209448452408657,1.17826794311111,1.41573018955556,-14.4639111677778,0.12517508689368,-5.14024370566667,23.6922056988889,3.37926835835381,0.355391734333333,0.00258692843382712,-5.21766533291875,0.0465515064550474,biotic,biotic
5889,0.951010781390394,2.61395600586765,0.769181737538099,0.862507751387377,0.999800136832543,0.672059818401037,259,0.534975185455309,0.0183351687975446,0.356577275660503,0.0297918559746139,0.999899989588805,0.999899577131945,0.11383686046367,7233.07972119551,133,4.42776950262548,1308,3.65172666631352,0.0307807416810028,2.27729212218684,1.76944194750226,0.928052288894006,0.12427245611264,4.53403799678481e-07,-6.05143966030182,3.28884305955668,0.99388814511038,0.575931627258231,54,0.428571428571429,-0.25,11,0.559370524431188,0.0144253140995811,0.0113522605283879,0.10373216083813,0.00156122577976981,15.45,0.0200139632301606,1.17892002788889,1.41634198477778,-14.0011941722222,0.0352913599137227,-4.71003745977778,22.0312741633333,3.37710611701711,0.336402127777778,0.00223304906541083,-4.78070471990753,0.0349275829241535,biotic,biotic
5892,0.949964845989773,2.5924800963605,0.763405325684389,0.841270730911506,0.999779705280677,0.670506899472341,259,0.520616759853666,0.0233191105722021,0.353346200313483,0.0378539510089781,0.999899979200427,0.99989997594363,0.0987563372258751,7190.27393119655,133,4.35170748560731,1300,3.51904611680349,0.0322563670765404,2.27296139336132,1.75412912438878,0.930680056171521,0.128058865712347,4.33929470732666e-07,-6.10382233147333,3.63100074158236,0.993918082476804,0.589346130140293,54,0.408163265306122,-0.25,11,0.556797493475074,0.0125874125874126,0.0114599301478043,0.103239640348861,0.00147738275179067,15.44,0.0195849848449522,1.178478761,1.416637393,-13.8770578611111,0.0615322303232614,-4.47283292155556,21.2414739155556,3.17133685097515,0.322310379222222,0.0032075650761161,-4.53977599927385,0.0603121800822362,biotic,biotic
5893,0.938183104389381,2.31607094405599,0.720621420099923,0.733396410840441,0.999500762816752,0.655533852094845,259,0.418824778130715,0.0157363845040631,0.289611220072037,0.0245936252595207,0.999899997013347,0.985272507631856,0.0696394806139895,6184.56528644455,133,3.69376639541009,1308,2.51167866826885,0.0408293802190637,2.23163587836517,1.67267414178857,0.940443071930456,0.18957674278051,2.46823382536734e-07,-8.77013323280112,6.48747290832187,0.994222800577292,1.16295341644063,65,0.428571428571429,-0.25,11,0.555789191880205,-0.505583992554677,0.0115662949393143,0.0967726016273367,0.00078797986584263,15.05,0.0279264603211543,1.17822884411111,1.41681992066667,-14.2222362744444,0.157467139144668,-4.29695778944444,15.4217023855556,2.12441734719821,0.302146043111111,0.00350132308211958,-4.36113957482606,0.0505206354745972,biotic,biotic
5894,0.955856459051301,2.74756977207029,0.792016694027251,0.947150117896411,0.999872665630798,0.676831090869348,259,0.558937772678051,0.0265438231984046,0.361182597514641,0.0432372388346415,0.999899999059649,0.99899174942619,0.129620699210081,7007.54501894936,133,4.45650364114377,1308,3.70886514408229,0.0270023578113076,2.3028088199418,1.82447105792945,0.923646149132146,0.101360843851561,5.37901845966355e-07,-4.56524227834225,1.49111692480359,0.993762597619793,0.313144208159104,46,0.428571428571429,-0.25,11,0.560437573504735,0.147277803629595,0.0114143639724294,0.106079029443953,0.00190154528948128,15.88,0.019548522224808,1.17848470933333,1.41004391033333,-13.88241379,0.197677263396126,-9.05413749944444,26.7474737966667,3.16472560949994,0.652297931666667,0.00778971819665317,-9.19300843342697,0.0351875750314767,biotic,abiotic
5895,0.948293556851132,2.55217578597887,0.756016746057503,0.817886069521341,0.999746752216181,0.668511183446035,259,0.495787991968983,0.0185697704849024,0.343649799850595,0.0297186777934068,0.99989999056335,0.999899965418062,0.100801434251719,7011.2265075616,133,4.25847988757027,1308,3.36550334748407,0.0345212032308972,2.26183498391164,1.73870270015061,0.931225935936641,0.139253005356229,3.96488299550609e-07,-6.76927601510498,4.06259811060001,0.993979941659529,0.706581140096459,57,0.428571428571429,-0.25,11,0.557942525955338,0,0.0115251723808853,0.102017176659961,0.00135104721107942,14.95,0.0269955783104492,1.17998289666667,1.41721908166667,-12.7778489244444,0.0225628257035323,-3.96092492366667,20.1799334511111,3.03612515709475,0.309984247111111,0.00243599665048355,-4.01983089224571,0.0313875194800174,abiotic,abiotic
5896,0.946891374143339,2.52230359755827,0.749613266163356,0.797626767990278,0.999712300606322,0.666665856362827,259,0.487525036663342,0.0176946705501368,0.337283119321686,0.0280173487761987,0.999899990702275,0.999899937984152,0.0918170622660212,6796.71480843029,133,4.06595380548883,1308,3.05978859246198,0.0383802699136917,2.25402472408977,1.72649462782492,0.933083678851437,0.147876321291994,3.61149006206352e-07,-7.0712705173117,4.38460420363992,0.99401670676175,0.752162701182774,59,0.428571428571429,-0.25,11,0.557584583292035,-0.000697999069334543,0.0115701962186655,0.101078288152057,0.00123007013518713,14.47,0.0237374912729812,1.18094096522222,1.410268576,-11.8138891344444,0.0545746770050787,-8.88118711422222,19.3100929911111,2.55655224638891,0.751778721,0.00567357892967759,-9.01734267527164,0.0366659689875071,abiotic,biotic
5897,0.947425056125295,2.52786068433598,0.753172581854289,0.810935482838951,0.999732243949642,0.667566423286333,259,0.506787501604712,0.017686037170688,0.344160906352705,0.028502840830632,0.999899992180861,0.99989303932734,0.0980062120350469,6987.86851252066,133,4.22525135666624,1308,3.3096733709653,0.0354711339313459,2.25989098163133,1.73341931161297,0.93189412325687,0.143168490369486,3.83474844168436e-07,-6.96407963528628,4.30148573882065,0.993994087665266,0.749273466489894,58,0.428571428571429,-0.25,11,0.557584583292035,-0.000232666356444811,0.011571136919453,0.101664963267161,0.0013046814344196,14.68,0.0190830812194554,1.17967297022222,1.41432827855556,-13.0732741055556,0.0335388710876679,-6.03190059788889,19.6303867977778,3.01240983399392,0.461397281,0.00322312902610382,-6.12332150584592,0.0327227791196711,biotic,abiotic
